id,postal_code,area,city,province,aliases
197888f4-a5bb-4326-827d-bad4ed7c2a44,1852,DIEPMEADOW,MEADOWLANDS,Gauteng,
ca340702-166b-4121-a30d-a6cd3df69660,1801,DUBE HOSTEL,MEADOWLANDS,Gauteng,
76b693db-6891-4bbc-a572-184dd7554d36,1853,IKWEZI,MEADOWLANDS,Gauteng,
06d3d940-97aa-4701-9502-64f8bfc1fe9a,1852,MEADOWLANDS,MEADOWLANDS,Gauteng,
561a7df1-5cf7-485a-b80c-d287676f18af,1852,MEADOWLANDS EXT 1,MEADOWLANDS,Gauteng,MEADOWLANDS UIT 1|MEADOWLANDS ZONE 1|MEADOWLANDS SONE 1
a66b03af-bf76-4176-8e2e-3180e0d069e1,1852,MEADOWLANDS EXT 10,MEADOWLANDS,Gauteng,MEADOWLANDS UIT 10|MEADOWLANDS ZONE 10|MEADOWLANDS SONE 10
c93bf023-8d84-45fb-8910-f16096467f3a,1852,MEADOWLANDS EXT 11,MEADOWLANDS,Gauteng,MEADOWLANDS UIT 11|MEADOWLANDS ZONE 11|MEADOWLANDS SONE 11
e7c72ed0-9d19-4e2c-8a3a-7ea71cd70fe0,1852,MEADOWLANDS EXT 12,MEADOWLANDS,Gauteng,MEADOWLANDS UIT 12|MEADOWLANDS ZONE 12|MEADOWLANDS SONE 12
13347457-7689-4973-ba9d-83fe347eb122,1852,MEADOWLANDS EXT 13,MEADOWLANDS,Gauteng,MEADOWLANDS UIT 13
add30530-8695-4dbb-87a8-630e7e3b55b7,1852,MEADOWLANDS EXT 2,MEADOWLANDS,Gauteng,MEADOWLANDS UIT 2|MEADOWLANDS ZONE 2|MEADOWLANDS SONE 2
cd46d075-f27b-418d-8773-cb5df32e8574,1852,MEADOWLANDS EXT 3,MEADOWLANDS,Gauteng,MEADOWLANDS UIT 3|MEADOWLANDS ZONE 3|MEADOWLANDS SONE 3
20e72275-44b1-4e08-b057-128057ba3964,1852,MEADOWLANDS EXT 4,MEADOWLANDS,Gauteng,MEADOWLANDS UIT 4|MEADOWLANDS ZONE 4|MEADOWLANDS SONE 4
c1ccef68-2a51-4c51-ae00-6ce6519c7a68,1852,MEADOWLANDS EXT 5,MEADOWLANDS,Gauteng,MEADOWLANDS UIT 5|MEADOWLANDS ZONE 5|MEADOWLANDS SONE 5
36675c93-2a0a-4463-8140-c1bdc3ece4ea,1852,MEADOWLANDS EXT 6,MEADOWLANDS,Gauteng,MEADOWLANDS UIT 6|MEADOWLANDS ZONE 6|MEADOWLANDS SONE 6
379380fe-c27a-403d-a709-c084136bd103,1852,MEADOWLANDS EXT 7,MEADOWLANDS,Gauteng,MEADOWLANDS UIT 7|MEADOWLANDS ZONE 7|MEADOWLANDS SONE 7
e95ee553-1742-4af6-8fb4-737af88c6d44,1852,MEADOWLANDS EXT 8,MEADOWLANDS,Gauteng,MEADOWLANDS UIT 8|MEADOWLANDS ZONE 8|MEADOWLANDS SONE 8
b271a3fd-5627-49b4-87e4-73cd9a4872d9,1852,MEADOWLANDS EXT 9,MEADOWLANDS,Gauteng,MEADOWLANDS UIT 9|MEADOWLANDS ZONE 9|MEADOWLANDS SONE 9
0b716cce-0dda-4e56-b9cb-cdd0efbff614,1852,MOFOLO,MEADOWLANDS,Gauteng,
90322e6a-2e98-44b5-bf85-c59241b6fa40,1852,MOZODO,MEADOWLANDS,Gauteng,
7eed39b5-0de0-4b05-ad15-9cb127aacf84,1852,MZIMHLOPHE,MEADOWLANDS,Gauteng,
