id,postal_code,area,city,province,aliases
4850850d-7a70-4d93-b1d4-1a7babd34eab,7785,ALPINE PARK,MITCHELLS PLAIN,Western Cape,ALPINEPARK|MITCHELLS PLEIN
a557c161-e57b-441d-9a9b-870d70ec5cd1,7785,AREA AL,MITCHELLS PLAIN,Western Cape,MITCHELLS PLEIN
54b5a70f-7cbd-4c5d-b290-d2f1c3489c47,7785,BEACON VALLEY,MITCHELLS PLAIN,Western Cape,MITCHELLS PLEIN
5f2bf404-8efd-48ef-ae76-cfa87be3a07b,7785,BLUE HORIZON,MITCHELLS PLAIN,Western Cape,MITCHELLS PLEIN
c4a129c3-165d-4e44-b285-2bff0348f5ec,7798,CARAVELLE,MITCHELLS PLAIN,Western Cape,MITCHELLS PLEIN
11ebe745-6813-4e2b-9316-fa65b6d86fe4,7785,COLORADO PARK,MITCHELLS PLAIN,Western Cape,MITCHELLS PLEIN
f583ac73-b782-4a0a-8585-9179ba71d2a2,7785,EASTRIDGE,MITCHELLS PLAIN,Western Cape,MITCHELLS PLEIN
6682aff9-b227-4a09-a8d0-da7c26586ae9,7785,FREEDOM PARK,MITCHELLS PLAIN,Western Cape,MITCHELLS PLEIN
cec2217d-7548-4cbb-8688-142f9e3eb395,7785,GREENHILL VILLAGE,MITCHELLS PLAIN,Western Cape,MITCHELLS PLEIN
f1ccc6d5-04b9-429f-87de-fb917c04bc13,7785,HEYNS PARK,MITCHELLS PLAIN,Western Cape,HEYNSPARK|MITCHELLS PLEIN|HEINZ PARK
99360299-b27b-4386-9861-94a9fb77d4be,7785,HEYNSPARK EXT 2,MITCHELLS PLAIN,Western Cape,HEYNSPARK UIT 2|MITCHELLS PLEIN
b5926178-ee70-49be-b809-6c73cbc4f949,7785,HYDEPARK,MITCHELLS PLAIN,Western Cape,MITCHELLS PLEIN
f83f6282-9737-4cad-93eb-4b8e1d40e96f,7785,KOSOVO,MITCHELLS PLAIN,Western Cape,
bf88ab61-458b-445f-8378-0941403d569e,7785,LAS VEGAS,MITCHELLS PLAIN,Western Cape,MITCHELLS PLEIN
15a540dc-a5db-4ef0-b9ae-393e1b779c77,7785,LENTEGEUR,MITCHELLS PLAIN,Western Cape,MITCHELLS PLEIN
75aaf6c6-8ab8-466b-ad52-9d575d47a3b5,7785,LONDON VILLAGE,MITCHELLS PLAIN,Western Cape,MITCHELLS PLEIN
d496240c-7da3-4acd-8c79-bf4b010402b2,7785,LOST CITY,MITCHELLS PLAIN,Western Cape,MITCHELLS PLEIN
7b98e83f-8d70-4931-a202-6bc6bd4431fc,7785,MANDALAY,MITCHELLS PLAIN,Western Cape,MITCHELLS PLEIN
0fef0c00-a978-4db6-83cb-3f46587b0adb,7785,MERRYDALE,MITCHELLS PLAIN,Western Cape,MITCHELLS PLEIN
9103f3a7-b5f1-4c53-b97e-d77476085eeb,7785,MERRYDALE PARK,MITCHELLS PLAIN,Western Cape,MITCHELLS PLEIN
89dffa9d-ec21-47eb-8ee7-909f423d703d,7785,MONTCLAIR,MITCHELLS PLAIN,Western Cape,MITCHELLS PLEIN|MONTCLAIRE
3b6f0a66-5405-42ba-8695-23ddfe55713b,7785,MONTROSE PARK,MITCHELLS PLAIN,Western Cape,MITCHELLS PLEIN
0fdfb121-4544-4c5e-8c10-589c771a55ee,7785,MORGAN VILLAGE,MITCHELLS PLAIN,Western Cape,MORGAN DORPSGEBIED
50e9f83b-7373-42a0-838f-5c559a8b3e46,7785,MORGENSTER,MITCHELLS PLAIN,Western Cape,MITCHELLS PLEIN
baa297ae-3a4f-4ba3-a4f7-ecaaa984a99d,7785,NEW TAFELSIG,MITCHELLS PLAIN,Western Cape,MITCHELLS PLEIN
a58ca971-0bf1-4618-b6e2-b26e8db6c30f,7785,NEW WOODLANDS,MITCHELLS PLAIN,Western Cape,MITCHELLS PLEIN
c78a6e22-4038-42b6-bf24-9f5e7a4119be,7798,ON THE BAY,MITCHELLS PLAIN,Western Cape,
a614dcd0-3c56-4621-b4cd-5899ae47ead9,7785,PARKVIEW,MITCHELLS PLAIN,Western Cape,MITCHELLS PLEIN
62a1602f-eaa7-45d4-b527-4858d05253e7,7785,PORTLANDS,MITCHELLS PLAIN,Western Cape,MITCHELLS PLEIN
bb7ab1f8-3c3b-46fd-9b44-396c96592995,7785,SAMORA MACHEL,MITCHELLS PLAIN,Western Cape,
dcf74b5c-f161-4120-83bc-c2af41aeddab,7785,SEA RIDGE PARK,MITCHELLS PLAIN,Western Cape,MITCHELLS PLEIN
89157350-eda5-40cc-a204-9cb129a04ad8,7798,STRANDFONTEIN,MITCHELLS PLAIN,Western Cape,MITCHELLS PLEIN
4acc91e0-0375-4c43-be80-a32f4cc02330,7798,STRANDFONTEIN VILLAGE,MITCHELL'S PLAIN,Western Cape,STRANDFONTEIN DORP
5522022a-7ac2-4495-b791-85abdbc0bd78,7785,SWARTKLIP,MITCHELLS PLAIN,Western Cape,MITCHELLS PLEIN
a74fe2b9-07d1-419b-a005-49dc8410f4b1,7785,TAFELSIG,MITCHELLS PLAIN,Western Cape,MITCHELLS PLEIN
01e4479f-f313-40c5-a0ad-b87b0a83aa93,7785,THE FARM,MITCHELLS PLAIN,Western Cape,MITCHELLS PLEIN
e5dba927-30d5-4e84-bc55-e0e8eea48828,7785,THE LEAGUES,MITCHELLS PLAIN,Western Cape,MITCHELLS PLEIN
0ec7d94b-4038-4e22-914e-6115cb185777,7785,WATERGATE PHASE 1,MITCHELLS PLAIN,Western Cape,WATERGATE FASE 1|MITCHELLSPLEIN
e4d77115-3946-46fb-a8ce-db7e73788e10,7785,WATERGATE PHASE 2,MITCHELLS PLAIN,Western Cape,WATERGATE FASE 2|MITCHELLSPLEIN
99009f80-a4e4-4797-8369-6ad5588f0548,7785,WATERGATE PHASE 3,MITCHELLS PLAIN,Western Cape,WATERGATE FASE 3|MITCHELLSPLEIN
234cd796-0e35-4a82-9c92-94bf45aaef1f,7785,WELTEVREDEN GLEN,MITCHELLS PLAIN,Western Cape,MITCHELLS PLEIN
6da4e2f7-be3b-4cfb-9d3a-032be7caa461,7785,WELTEVREDEN VALLEY,MITCHELLS PLAIN,Western Cape,WELTEVREDENVALLEI|MITCHELLS PLEIN|WELTEVREDE VALLEY
4106690d-b4af-4a66-bd06-7c9a55bc6243,7784,WELTEVREDEN VALLEY NORTH,MITCHELLS PLAIN,Western Cape,WELTEVREDEN VALLEI NOORD|MITCHELLS PLEIN
8d636933-22a7-4bd7-bfed-e51553d5ee2a,7785,WESTGATE,MITCHELLS PLAIN,Western Cape,MITCHELLS PLEIN
3e17b055-aadc-444e-b731-18c8ef3c9304,7785,WESTGATE MALL,MITCHELLS PLAIN,Western Cape,MITCHELLS PLEIN
8a50073a-4f76-43db-9c31-d78d28a14f3e,7798,WESTRIDGE,MITCHELLS PLAIN,Western Cape,MITCHELLS PLEIN
02b664dc-81ec-45e5-ae05-40b97d21d627,7798,WESTRIDGE HEIGHTS,MITCHELLS PLAIN,Western Cape,WESTRIDGEHOOGTE|MITCHELLS PLEIN
d6fa4bcf-255d-444a-a07c-02ed11db9685,7785,WILDWOODS,MITCHELLS PLAIN,Western Cape,MITCHELLS PLEIN
506051ad-4d18-4af3-be18-932ee97c71de,7785,WOODBURY,MITCHELLS PLAIN,Western Cape,MITCHELLS PLEIN
733ea2fd-cf62-488d-9452-21ec5c3d9b0e,7785,WOODLANDS,MITCHELLS PLAIN,Western Cape,MITCHELLS PLEIN
d7d593db-3fd8-49f8-b644-304a9b4a518b,7785,WOODRIDGE,MITCHELLS PLAIN,Western Cape,MITCHELLS PLEIN
