id,postal_code,area,city,province,aliases
d88762bf-1b7d-4b3d-9353-a3059a3060f8,4681,DEEMOUNT,HARDING,KwaZulu-Natal,
40f4726d-c19d-4412-8930-6d426c7a30a0,4688,HLUKU,HARDING,KwaZulu-Natal,
5245b19a-a492-47a2-a68b-d5d455319c7f,4684,KWABHUBESI,HARDING,KwaZulu-Natal,
6eca9ac5-04a4-4127-8934-83c01bbbc5d7,4682,KWAMACHI,HARDING,KwaZulu-Natal,
3893d55a-472d-40cc-9ce0-e1da65110de2,4643,KWAMAYIBUYE,HARDING,KwaZulu-Natal,
c4ddb296-3d08-4c07-98a0-87612aa84842,4689,KWAMBUTHUMA,HARDING,KwaZulu-Natal,
24473f14-f06f-46b1-9bf6-60284f203603,4680,KWAVEZI,HARDING,KwaZulu-Natal,
ab1cf2c8-9170-44e9-a892-4b956c59ef14,4683,MTAMVUNA,HARDING,KwaZulu-Natal,
f1b0ea0f-a80a-45dd-99b6-43bc267ab226,4687,SANTOMBE,HARDING,KwaZulu-Natal,
37d17b9a-d4c2-455f-b222-fe684e995acb,4686,STAFFORD'S POST,HARDING,KwaZulu-Natal,STAFFORDS POST
94f7098f-12f5-400a-afad-15efe18d7812,4680,SUNNINGVALE,HARDING,KwaZulu-Natal,SUNNYVALE
364f9933-d853-40d7-addf-8af332248401,4680,WINTERTON,HARDING,KwaZulu-Natal,
