id,postal_code,area,city,province,aliases
543e4aa1-38aa-4613-807b-8f184d6202fe,1862,DIEPKLOOF,ORLANDO,Gauteng,
9455fcba-9dad-41d8-8a46-1980836f1b6b,1804,INDUSTRIAL PARK,ORLANDO,Gauteng,
7e34d3a5-fbe4-4eba-a006-54821081852a,1870,INHLAZANE,ORLANDO,Gauteng,
06caaef8-36b1-463c-a076-c929297265a2,1804,KHOTSO,ORLANDO,Gauteng,
f59f19b8-926c-4620-ab71-e90b4653c905,1804,KILLARNEY,ORLANDO,Gauteng,
670d4a42-bd32-4109-b3fd-2d798fc3df8f,1804,MOTSOALEDI,ORLANDO,Gauteng,
b8a113df-8c72-4d13-8335-7d4265ca40f6,1804,MOTSWALEDI CAMP,ORLANDO,Gauteng,
73b5bc36-b0d7-4ffc-bc84-960d36742bb7,1804,NOORDGESIG,ORLANDO,Gauteng,
942c5a15-e580-4f69-8b88-629d8ef341d3,1804,NOORDGESIG EXT 1,ORLANDO,Gauteng,NOORDGESIG UIT 1
bf5c0a5e-dbbb-41ba-82cb-6a14b4d1a265,1804,ORLANDO EAST,ORLANDO,Gauteng,ORLANDO-OOS
c60b3a51-7c80-41e0-9688-960690d85fb4,1804,ORLANDO EAST EXT 1,ORLANDO,Gauteng,ORLANDO-OOS UIT 1
d6d07e36-49ab-4133-a734-a760dbf8ada4,1804,ORLANDO EAST EXT 2,ORLANDO,Gauteng,ORLANDO-OOS UIT 2
b3837c84-b09c-435a-9dfb-832cb10ed63f,1804,ORLANDO EAST EXT 3,ORLANDO,Gauteng,ORLANDO-OOS UIT 3
ddf746e2-baf3-45c4-805b-a203f7822324,1804,ORLANDO EAST EXT 4,ORLANDO,Gauteng,ORLANDO-OOS UIT 4
71f79930-863f-4c68-a851-d577b8df537e,1804,ORLANDO WEST,ORLANDO,Gauteng,ORLANDO-WES
b03e4ac3-96d4-435d-9d21-3b897c8543b1,1804,ORLANDO WEST EXT,ORLANDO,Gauteng,ORLANDO-WES UIT
b3306712-b917-4b73-a83d-96effd59e1e8,1804,ORLANDO WEST EXT 1,ORLANDO,Gauteng,ORLANDO-WES UIT 1
d62b959d-cc1f-4117-86a6-3047bc1554a3,1804,ORLANDO WEST EXT 2,ORLANDO,Gauteng,ORLANDO-WES UIT 2
ffebe2f0-23be-4ede-9cec-00c091cebc81,1804,ORLANDO WEST EXT 3,ORLANDO,Gauteng,ORLANDO-WES UIT 3
1d2358a3-4a1b-4b79-9c6d-6e28dcb8dde3,1804,ORLANDO WEST EXT 4,ORLANDO,Gauteng,ORLANDO-WES UIT 4
d0d3b5ed-6e55-48c2-8498-9299fa56786e,1804,ORLANDO WEST GARDENS,ORLANDO,Gauteng,ORLANDO-WES GARDENS
6a66d939-813d-4554-b070-a27dbe62eb04,1804,ORLANDO WOMENS HOSTEL,ORLANDO,Gauteng,
f5c7b2cb-8910-4b20-90be-a792060af5de,1804,PHIRIMA,ORLANDO,Gauteng,
f451c947-cd48-4458-badd-a9917e437f22,1804,POWER PARK,ORLANDO,Gauteng,
1aac51cb-b1eb-4715-984a-596307f2a836,1807,THABANENG,ORLANDO,Gauteng,
14426260-eae3-4b1c-8fc1-e57ab92dca52,1804,WESTCLIFFE,ORLANDO,Gauteng,
43d85d3c-6ae7-4203-bda9-263c69cb5fcd,1804,WESTCLIFFE EXT,ORLANDO,Gauteng,WESTCLIFFE UIT
95c0a0b9-f3f1-4afb-90ae-37d0d7626473,1804,WESTCLIFFE TSP,ORLANDO,Gauteng,WESTCLIFFE DGD
