id,postal_code,area,city,province,aliases
64b4261c-37c2-4264-817e-45f62d5b6be3,2571,ADAMAYVIEW,KLERKSDORP,North West,
4e726714-3b33-4d91-9cb9-4519d9b6328e,2577,ALABAMA,KLERKSDORP,North West,
cf4e0d04-6a69-4056-9faf-f4bfc24057f1,2577,ALABAMA EXT 2,KLERKSDORP,North West,ALABAMA UIT 2
ed7f9d6a-04cf-458f-a111-1764292b8a60,2577,ALABAMA EXT 3,KLERKSDORP,North West,ALABAMA UIT 3
64899f5e-50f5-41d4-b142-a30720b0b681,2571,CAMPBELLDORP,KLERKSDORP,North West,
91fbf6a1-b2ad-442e-9f8d-ff8bb9e24668,2571,COLLERVILLE,KLERKSDORP,North West,
f1b69e1e-b0b1-4f4e-b70a-a09f229cb4bf,2571,DAWKINSVILLE,KLERKSDORP,North West,
34af6e4e-b59e-4919-9ed2-89bc069f108d,2571,DE CLERQVILLE,KLERKSDORP,North West,
c0a015fa-a5ad-4866-b4e0-ca249816f77d,2578,DOMINIONVILLE,KLERKSDORP,North West,
1270c30c-04af-41bf-9c7b-9ee83685146c,2571,DORINGKRUIN,KLERKSDORP,North West,
fb8de988-9ba0-406c-b057-86deac0ac67d,2571,ELANDIA,KLERKSDORP,North West,
63396e82-ed09-4bc1-a6f4-bae9f343fab4,2571,ELANDSHEUWEL,KLERKSDORP,North West,
5a5fc124-bbc5-4c20-847f-a38df80f676d,2571,ELLATON,KLERKSDORP,North West,
0717195a-2c44-429b-9c6f-3b0727cadbaa,2571,ELLATON EXT,KLERKSDORP,North West,ELLATON UIT
77ab62e4-1140-4800-8867-b330bcc584dd,2571,FLAMWOOD,KLERKSDORP,North West,
94e34e82-ab48-4e36-9f25-55e745ac9281,2571,FLAMWOOD EXT 2,KLERKSDORP,North West,FLAMWOOD UIT 2
81034065-027b-4122-98d7-25bb6ea0bf78,2571,FLAMWOOD EXT 3,KLERKSDORP,North West,FLAMWOOD UIT 3
5677863e-6f80-45ab-a71a-71d04b3268ff,2571,FLAMWOOD EXT 7,KLERKSDORP,North West,FLAMWOOD UIT 7
5f66fd10-e68b-4a04-a9f3-61911885b6ef,2570,FLAMWOOD WALK 15,KLERKSDORP,North West,FLAMWOOD WALK 15
b9de9173-d938-4826-84ff-3d2bd00489d3,2571,FLIMIEDA,KLERKSDORP,North West,
be606a19-37f2-48b7-bb2f-413816ad2e2b,2571,FREEMANVILLE,KLERKSDORP,North West,
b39477fd-60bf-43c7-aa08-6df900bd0633,2600,HARTBEESFONTEIN,KLERKSDORP,North West,
780ef94f-3803-4213-b024-f13cd97b4033,2571,IRENEPARK,KLERKSDORP,North West,
d316ad25-c821-4cc5-a7f2-f88472874793,2574,JOUBERTON,KLERKSDORP,North West,
19f75c1c-9757-421d-b2d9-25a856d329b8,2574,JOUBERTON EXT 17,KLERKSDORP,North West,JOUBERTON UIT 17
7656f790-de85-4f95-8804-7468e8e1c4d8,2574,JOUBERTON EXT 19,KLERKSDORP,North West,JOUBERTON UIT 19
b928b33d-c1d5-487a-9a53-0ed76a550c79,2739,JOUBERTON EXT 5,KLERKSDORP,North West,JOUBERTON UIT 5
a82c54b3-f006-40cc-8d15-ede24c9ed35e,2574,JOUBERTON EXT 6,KLERKSDORP,North West,JOUBERTON UIT 6
15aefb0c-c06f-4a35-8ca3-d945de485e2f,2574,JOUBERTON EXT 9,KLERKSDORP,North West,JOUBERTON UIT 9
79d30c20-0771-4ee4-88be-7ecba8591cdc,2571,KLERKSDORP,KLERKSDORP,North West,
529f8b7a-d398-419b-a3cd-af0f61a64756,2571,LAHOFF,KLERKSDORP,North West,
389a72ec-b260-42de-bbce-de60fe574e6c,2577,MANZIL PARK,KLERKSDORP,North West,
3de8e62d-7f72-456a-8ee7-cca3d75543c3,2575,MATLOSANE,KLERKSDORP,North West,
1e6fbd1a-f01b-4f0a-8448-cac4896cc05a,2571,MEIRINGSPARK,KLERKSDORP,North West,
c9f812e6-51ef-4eff-bebe-a317bb69c7f4,2571,MEIRINGSPARK EXT 1,KLERKSDORP,North West,MEIRINGSPARK UIT 1
05de001a-e84e-4735-a546-c44be2ea02c8,2570,MEIRINGSPARK EXT 6,KLERKSDORP,North West,MEIRINGSPARK UIT 6
9c7c7444-98a3-4642-be3b-b7283782a514,2571,NESERHOF,KLERKSDORP,North West,
66f773b0-f54a-46e4-8eea-4893ffd1bf14,2571,OUDORP,KLERKSDORP,North West,
87a4341c-e29b-421f-93ce-2125fde15d06,2571,PIENAARSDORP,KLERKSDORP,North West,
27478b23-3289-4bad-8c48-3cfb6abb4bcf,2571,RANDLESPARK,KLERKSDORP,North West,
b7341625-fce1-442f-b5d4-8e62a3490d98,2571,ROOSHEUWEL,KLERKSDORP,North West,
94b9a80a-0897-4e20-95f9-790d1b6b9ac2,2571,SONGLOED,KLERKSDORP,North West,
c77a6d71-7ac6-4ba0-8853-90909883944f,2551,STILFONTEIN,KLERKSDORP,North West,
19954d1e-4021-4fce-9a42-497a1762d701,2551,STILFONTEIN EAST,KLERKSDORP,North West,STILFONTEIN-OOS
e61f179c-36fc-4354-bde7-3af0d57e35f6,2551,STILFONTEIN EXT 4,KLERKSDORP,North West,STILFONTEIN UIT 4
c2c582ee-2a2f-4ff5-a2d4-ce9e30478dab,2551,STILFONTEIN EXT 8,KLERKSDORP,North West,STILFONTEIN UIT 8
23e990cc-16f0-4740-acc8-f6d40b5dbe41,2571,URANIAVILLE,KLERKSDORP,North West,
b1b254c4-5761-44e3-8983-31e12acb4446,2571,WILKEVILLE,KLERKSDORP,North West,
ddcb8430-d34d-413e-90c6-581c4b9019ea,2571,WILKOPPIES,KLERKSDORP,North West,
1b6b4a0e-3fa7-420e-bebe-f88908505443,2572,WILKOPPIES EXT 14,KLERKSDORP,North West,WILKOPPIES UIT 14
b25f984d-ddb5-468c-80b3-a88b3493d0a1,2570,WILKOPPIES EXT 15,KLERKSDORP,North West,WILKOPPIES UIT 15
24ac9da0-7689-454c-87c9-70b896e0e7e3,2571,WILKOPPIES EXT 16,KLERKSDORP,North West,WILKOPPIES UIT 16
b33861f9-68c2-4487-84ce-b8f431feb9eb,2573,WILKOPPIES EXT 4,KLERKSDORP,North West,WILKOPPIES UIT 4
