id,postal_code,area,city,province,aliases
4d3d7b81-6ea4-4ac8-bfdb-91580745f268,0089,ATTERIDGEVILLE EAST,ATTERIDGEVILLE,Gauteng,ATTERIDGEVILLE-OOS
e0bebccc-94b4-482d-bdd2-0a1262d822ef,0008,ATTERIDGEVILLE EXT 16,ATTERIDGEVILLE,Gauteng,ATTERIDGEVILLE UIT 16
8e1539c4-ec4e-42cd-925b-7c0cd67f9dff,0008,ATTERIDGEVILLE EXT 17,ATTERIDGEVILLE,Gauteng,ATTERIDGEVILLE UIT 17
d98b3113-4d14-4c79-994c-1a6e7334a51a,0008,ATTERIDGEVILLE EXT 18,ATTERIDGEVILLE,Gauteng,ATTERIDGEVILLE UIT 18
dcab54c6-f1ec-4495-b012-8ddeed7985e8,0008,ATTERIDGEVILLE EXT 2,ATTERIDGEVILLE,Gauteng,ATTERIDGEVILLE UIT 2
9ba773d0-f579-4e87-a8bf-5fcf981e1a6b,0008,ATTERIDGEVILLE EXT 25,ATTERIDGEVILLE,Gauteng,ATTERIDGEVILLE UIT 25
de1c4247-08c1-47af-a2d9-39024b347e85,0008,ATTERIDGEVILLE EXT 3,ATTERIDGEVILLE,Gauteng,ATTERIDGEVILLE UIT 3
200f7b55-1cee-499a-b85d-a95f68c67b78,0008,ATTERIDGEVILLE EXT 31,ATTERIDGEVILLE,Gauteng,ATTERIDGEVILLE UIT 31
e89d82b5-3f6a-4f5c-9b1d-8e201fe9ecd1,0008,ATTERIDGEVILLE EXT 35,ATTERIDGEVILLE,Gauteng,ATTERIDGEVILLE UIT 35
00654d76-8306-4f04-ac1e-08b097a3d23c,0008,ATTERIDGEVILLE EXT 4,ATTERIDGEVILLE,Gauteng,ATTERIDGEVILLE UIT 4
84476e6c-9cb4-4dfc-9b47-5a4c6bdc9641,0008,ATTERIDGEVILLE EXT 41,ATTERIDGEVILLE,Gauteng,ATTERIDGEVILLE UIT 41
61cba955-ce79-4cd1-aa2e-e9459cba89ec,0008,ATTERIDGEVILLE EXT 42,ATTERIDGEVILLE,Gauteng,ATTERIDGEVILLE UIT 42
ff65cc12-1219-4d37-86ef-5206f78fce7b,0008,ATTERIDGEVILLE EXT 6,ATTERIDGEVILLE,Gauteng,ATTERIDGEVILLE UIT 6
68001e75-652b-4fce-ac89-abde938a6652,0008,ATTERIDGEVILLE EXT 7,ATTERIDGEVILLE,Gauteng,ATTERIDGEVILLE UIT 7
a87cb8dc-ff87-4a01-a717-8d4a48562fd7,0008,ATTERIDGEVILLE WEST EXT 6,ATTERIDGEVILLE,Gauteng,ATTERIDGEVILLE-WES UIT 6
ab2b1597-2b00-4a38-9a86-4cb467412c7c,0008,CONCERN,ATTERIDGEVILLE,Gauteng,
cf0b1a18-175a-4c7e-9155-6366efcee2ae,0008,KALAFONG HEIGHTS,ATTERIDGEVILLE,Gauteng,KALAFONG HOOGTE
26c6ad1a-c11d-4e8b-ae55-75ed4e448666,0008,MATAMELA,ATTERIDGEVILLE,Gauteng,
5591454a-ed64-4263-a851-6f2dfcc2a6e9,0008,MOFOKENG,ATTERIDGEVILLE,Gauteng,
bf74825d-caee-47d2-8ace-06392c731cb6,0008,PHOMOLONG,ATTERIDGEVILLE,Gauteng,
2e8ed3fd-4218-4f0f-893c-59fb38194530,0125,SAULSVILLE,ATTERIDGEVILLE,Gauteng,
a62d8f19-a8fc-4fb3-bf05-4aa02b4322ff,0125,SAULSVILLE BLOCK ZX,ATTERIDGEVILLE,Gauteng,SAULSVILLE BLOK ZX
3e04daf9-9af8-4501-8d4b-2c95057f336d,0125,SAULSVILLE EXT 3,ATTERIDGEVILLE,Gauteng,SAULSVILLE UIT 3
92d2b170-075f-4a04-babd-2538fbd4f4e5,0125,SAULSVILLE EXT 4,ATTERIDGEVILLE,Gauteng,SAULSVILLE UIT 4
c45ed810-a0bf-47ec-bc14-f1faa6a4ed12,0125,SAULSVILLE EXT 6,ATTERIDGEVILLE,Gauteng,SAULSVILLE UIT 6
61ecac30-dc68-407f-9547-04c7da9a9fdc,0125,SAULSVILLE EXT 7,ATTERIDGEVILLE,Gauteng,SAULSVILLE UIT 7
dc96b14b-00df-4916-b243-33b9485b9261,0125,SAULSVILLE VILLAGE,ATTERIDGEVILLE,Gauteng,SAULSVILLE DORP
66902dae-e257-41ee-b4a1-47ce2c385c7e,0125,VERGENOEG,ATTERIDGEVILLE,Gauteng,
