id,postal_code,area,city,province,aliases
75205982-dbb1-4585-9e2f-cc5999efb3bb,6242,ABC,KWANOBUHLE,Eastern Cape,
03e414ee-4873-432d-a3ff-b4d669faf7d9,6242,BOSKLOOF,KWANOBUHLE,Eastern Cape,
34033007-8df2-42d9-bf70-1d3f76ad5dc2,6242,CHRIS HANI,KWANOBUHLE,Eastern Cape,
10f0ba7b-6a87-496e-a335-9d4659261e45,6242,GONGULUZA,KWANOBUHLE,Eastern Cape,
18fb2c11-78a0-4dbb-8b9b-21a54ba2a530,6242,GONGULUZA PHASE 10,KWANOBUHLE,Eastern Cape,GONGULUZA FASE 10
9508d0b9-51b7-4287-a916-875db25d32d8,6242,GONGULUZA PHASE 11,KWANOBUHLE,Eastern Cape,GONGULUZA FASE 11
d3ca3810-cd1e-444b-96b2-466984651008,6242,GONGULUZA PHASE 12,KWANOBUHLE,Eastern Cape,GONGULUZA FASE 12
0956d1d4-248d-49ca-afb8-9d0ca1921f66,6242,GONGULUZA PHASE 13,KWANOBUHLE,Eastern Cape,GONGULUZA FASE 13
90670070-a82f-41e0-856a-2481bcde7622,6242,GONGULUZA PHASE 14,KWANOBUHLE,Eastern Cape,GONGULUZA FASE 14
5ed587de-7e0e-4124-a115-923b48f95ab1,6242,GONGULUZA PHASE 2,KWANOBUHLE,Eastern Cape,GONGULUZA FASE 2
e1197bc1-8efa-4876-9af6-df174a9f0559,6242,GONGULUZA PHASE 3,KWANOBUHLE,Eastern Cape,GONGULUZA FASE 3
7d92d6ee-e05d-4667-a0a6-11e51b96d9de,6242,GONGULUZA PHASE 4,KWANOBUHLE,Eastern Cape,GONGULUZA FASE 4
25a30ca2-a990-46f2-8048-844820b99be9,6242,GONGULUZA PHASE 5,KWANOBUHLE,Eastern Cape,GONGULUZA FASE 5
92879412-1297-4981-a751-a81017175d90,6242,GONGULUZA PHASE 6,KWANOBUHLE,Eastern Cape,GONGULUZA FASE 6
b374d4ec-4cee-4825-9481-e87cc683c5a5,6242,GONGULUZA PHASE 7,KWANOBUHLE,Eastern Cape,GONGULUZA FASE 7
d91e621f-cc95-4a11-9fdf-63db818cdb51,6242,GONGULUZA PHASE 8,KWANOBUHLE,Eastern Cape,GONGULUZA FASE 8
55812334-a8f8-4ab6-a4ae-ab1c0065a9ce,6242,GONGULUZA PHASE 9,KWANOBUHLE,Eastern Cape,GONGULUZA FASE 9
cd06c730-ff08-4260-a8ac-72a780161b08,6242,HOSTEL,KWANOBUHLE,Eastern Cape,
5142f5de-d1f9-4614-b971-50f250b7b0d1,6242,JOE MODISE PEACE VILLAGE,KWANOBUHLE,Eastern Cape,JOE MODISE VREDESDORP
9ffcaa91-fa9b-45b6-a45e-908f5954e1f8,6242,KHAYELITSHA,KWANOBUHLE,Eastern Cape,
1947ec56-2bd0-4560-a504-2136ccdfa884,6242,KWANOBUHLE EXT,KWANOBUHLE,Eastern Cape,KWANOBUHLE UIT
6ab9cb88-252d-4e0f-8a6b-40267bd03163,6242,KWANOBUHLE EXT 1,KWANOBUHLE,Eastern Cape,KWANOBUHLE UIT 1
725b1b70-39da-42ff-b255-fe9bf76c9342,6242,KWANOBUHLE EXT 2,KWANOBUHLE,Eastern Cape,KWANOBUHLE UIT 2
0bb0b5a5-e57d-45d0-9aa6-3522236d8302,6242,KWANOBUHLE EXT 3,KWANOBUHLE,Eastern Cape,KWANOBUHLE UIT 3
88d569f1-e47b-470b-82cd-f4c05f954128,6242,KWANOBUHLE EXT 4,KWANOBUHLE,Eastern Cape,KWANOBUHLE UIT 4
d4142b9f-3734-45d0-a142-00410169d813,6242,KWANOBUHLE EXT 5,KWANOBUHLE,Eastern Cape,KWANOBUHLE UIT 5
02d220d0-d58f-4e1b-b8c9-972cd6fdd3d3,6242,KWANOBUHLE EXT 6,KWANOBUHLE,Eastern Cape,KWANOBUHLE UIT 6
9ad677be-b421-4e08-b915-ec2d7824e4a5,6242,KWANOBUHLE EXT 7,KWANOBUHLE,Eastern Cape,KWANOBUHLE UIT 7
564c6cee-f2c3-4ecb-954f-10a763b2a753,6242,KWANOBUHLE EXT 8,KWANOBUHLE,Eastern Cape,KWANOBUHLE UIT 8
db213e69-fe10-48ea-a585-4b257efac9ac,6242,KWANOBUHLE EXT 8A,KWANOBUHLE,Eastern Cape,KWANOBUHLE UIT 8A
c38c3058-b08a-433b-8c4e-a34f39e8544e,6242,KWANOBUHLE EXT 9,KWANOBUHLE,Eastern Cape,KWANOBUHLE UIT 9
2ee40800-6564-42bd-b79a-2e14725be143,6242,TROYEVILLE,KWANOBUHLE,Eastern Cape,
a037715f-ff64-4ec7-a5df-6bffa407ca1a,6242,TYOKSVILLE,KWANOBUHLE,Eastern Cape,
