id,postal_code,area,city,province,aliases
4a75c604-cbad-4def-a261-d26915aa16f6,7750,BARCELONA,GUGULETU,Western Cape,
858743ae-012b-4856-bf0a-896aee08a23f,7750,BROWNS FARM,GUGULETU,Western Cape,
d08c44b8-4fa9-4e1d-903e-6de919355ac4,7750,CROSS ROADS,GUGULETU,Western Cape,
20854e9d-32b1-4d1a-b7b9-41b9e5909598,7750,EUROPE,GUGULETU,Western Cape,
43ad9120-bb76-48f2-95bb-57bbb27f93b7,7750,GUGULETU HOSTELS,GUGULETU,Western Cape,
e5b612c1-e291-4063-aecf-c202efcd93ed,7750,HAZELDENE,GUGULETU,Western Cape,
af3a3794-3589-4551-8589-ccd5f430ceac,7752,IMARIKE,GUGULETU,Western Cape,
949e3ebe-1c9b-4c96-a1e0-77a6c003cb89,7750,KANANA,GUGULETU,Western Cape,
c3bb032e-e551-4711-9d39-e7bb60e38413,7750,KLIPFONTEIN,GUGULETU,Western Cape,
dd0a8ce2-4274-4572-9bf5-c0340e617248,7750,KTC,GUGULETU,Western Cape,
8ffa790c-224f-4480-bdc3-2f3eccf66203,7750,LOWER CROSSROADS,GUGULETU,Western Cape,
b71b9a4e-0299-4757-92cf-baa824420a49,7750,LUSAKA,GUGULETU,Western Cape,
01815549-ca67-4587-b3cb-694264a051c7,7750,LUYOLOVILLE,GUGULETU,Western Cape,
9efdb43d-fb0a-4b76-ad5a-bb27562bd2fd,7750,LUZUKO,GUGULETU,Western Cape,
c0f31a00-b2fe-4a2d-8fc0-5e501c558c1a,7750,MALUNGA PARK,GUGULETU,Western Cape,
841d7b2a-f2a6-45c6-94e7-828347a7d7b9,7750,NEWREST,GUGULETU,Western Cape,NUWERUS
95d13e44-9476-4495-907c-0e7ae19c9c7e,7750,NONTSIZANA,GUGULETU,Western Cape,
9fd2d683-b179-4ac1-82b5-cb6c497b883d,7756,NYANGA JUNCTION,GUGULETU,Western Cape,
99e4dd9e-b163-49a1-b683-503901739b2b,7750,PHILIPPI PHASE 4,GUGULETU,Western Cape,PHILIPPI FASE 4
12adfd24-44b0-4a7b-839b-3b57d9d77095,7750,POLLA PARK,GUGULETU,Western Cape,PHOLA PARK
4a4fa11b-566a-4943-9153-db75e785c34e,7750,SIPHO PARK,GUGULETU,Western Cape,SIPHOPARK
e1f58781-de3a-42fc-b806-5bec1bc10dce,7750,STATION PARK,GUGULETU,Western Cape,STASIEPARK
f10fe9b1-b0e5-43a1-8306-e8c19ea300f0,7750,TAMBO SQUARE,GUGULETU,Western Cape,TAMBO PLEIN
bb75c6b7-363a-4881-bb68-53da48886265,7750,TAMBO VILLAGE,GUGULETU,Western Cape,
4b3490f1-7243-407a-9e27-191875760f65,7750,UNATHI,GUGULETU,Western Cape,
676a2e80-3790-47c7-b18b-4c2dcfabdc1b,7750,VIETNAM,GUGULETU,Western Cape,
a76f3e5c-e2c0-4805-923b-1d800e3d69cc,7750,VIETNAM 2,GUGULETU,Western Cape,
