id,postal_code,area,city,province,aliases
f5b61ca0-7b33-4a96-98d7-bad9467437af,7784,AREA SST,KHAYELITSHA,Western Cape,
2456659e-c3f2-48ce-98cd-b3155c28004d,7784,BONGWENI,KHAYELITSHA,Western Cape,
dc1d53ce-81e1-4458-87c7-2b088be750d1,7784,EKUPHUMLENI,KHAYELITSHA,Western Cape,
b92a6229-c04a-423e-9004-3e9977f48924,7791,ELONWABENI,KHAYELITSHA,Western Cape,
8a1dc783-33d8-4ecc-b5e6-76911fea423f,7784,GRACELAND,KHAYELITSHA,Western Cape,
97326860-ff96-43de-a016-d8d1f0119507,7784,GREENPOINT,KHAYELITSHA,Western Cape,
cee38c90-81f9-42bb-837d-17f998333270,7784,GRIFFITHS MXENGE,KHAYELITSHA,Western Cape,
43e2a4d2-cc61-4fc6-9af6-85858c9d2028,7784,HARARE,KHAYELITSHA,Western Cape,
773d946e-74f8-4fbd-bf3f-9700b19a7188,7784,HOLOMISA,KHAYELITSHA,Western Cape,
7890c0e5-2ccb-46a7-b0ea-e3e66377b300,7784,IKWEZI PARK,KHAYELITSHA,Western Cape,
960df2ca-2b49-48a0-91a1-8cdaad7a3356,7784,ILITHA PARK,KHAYELITSHA,Western Cape,
070e4915-41ed-40a0-9b45-19aa62dc085c,7784,K SECTION,KHAYELITSHA,Western Cape,
55156bf7-3c5e-49b0-bec8-d143607d12c9,7784,KHANYA PARK,KHAYELITSHA,Western Cape,
d8bc9713-25af-4d2d-bb56-5d2a3d91fb0e,5780,KHAYELITSHA,KHAYELITSHA,Western Cape,
90728cae-4b2b-4cc2-bff9-96eff2b293d0,7784,KHAYELITSHA EXT 35,KHAYELITSHA,Western Cape,KHAYELITSHA UIT 35
0852412f-418a-4905-9f50-721fe2a02b85,7784,KHAYELITSHA SECTION G,KHAYELITSHA,Western Cape,KHAYELITSHA SEKSIE G
631d686d-3de6-4ee3-b005-958ba691286d,7784,KHULANI PARK,KHAYELITSHA,Western Cape,
330a5d54-7b2e-40cc-8e65-26b1b3e97997,7784,KUYASA,KHAYELITSHA,Western Cape,
6c54232a-42c5-4e1e-9748-dbb47ce8f62e,7784,LUVUYO PARK,KHAYELITSHA,Western Cape,
769381c9-3322-4779-843c-38a9ec902add,7784,MAKHAYA,KHAYELITSHA,Western Cape,
784b0aa6-28f2-4647-afdd-40e6fd52eb23,7784,MAKHAZA,KHAYELITSHA,Western Cape,
9b710ed7-b41b-4fa5-b4ea-49c3bdcea74e,7784,MANDELA PARK,KHAYELITSHA,Western Cape,MANDELAPARK
db38fc1c-d8ed-46c9-8be1-3baa8daf6acb,7794,MANYANANI,KHAYELITSHA,Western Cape,
975b3fad-f283-4e87-a460-e76452e7eabd,7784,NEW GREEN POINT,KHAYELITSHA,Western Cape,NUWE GROENPUNT
e7aaf4ad-a48d-4fc8-8eaa-8de9587457e0,7784,NKANINI,KHAYELITSHA,Western Cape,
8e0c13d1-8d24-4357-a593-d64e94c687c2,7784,NOBUHLE,KHAYELITSHA,Western Cape,
79cf8599-adbf-4250-a497-0de83303d868,7784,NONKQUBELA,KHAYELITSHA,Western Cape,
de759c4d-8976-4559-a369-6cc9eba1695a,7750,OLD CROSS ROADS,KHAYELITSHA,Western Cape,
3ca7bdf1-e983-4248-baff-434901a418d9,7784,PHAKAMISA,KHAYELITSHA,Western Cape,
da6afddf-7a98-4dc9-856d-8854bd304bd5,7784,SCHOLLA JIBA,KHAYELITSHA,Western Cape,
e1722a4d-8631-45b5-9a5b-fe6ed120d63d,7784,SITE B,KHAYELITSHA,Western Cape,
d03a0b22-448e-4982-9ffd-b124c56c8eb6,7784,SITE C,KHAYELITSHA,Western Cape,KHAYELITSHA SITE C
c20145f9-d539-4c1f-9886-1723f5002e80,7784,SIYAHLALA,KHAYELITSHA,Western Cape,
7fcf444b-a71e-4efa-8418-2d7d20494f87,7784,TEMBANI,KHAYELITSHA,Western Cape,
3e56b66f-aa47-4392-92c4-4ae7e24b436f,7784,TOWN TWO,KHAYELITSHA,Western Cape,
00e03a99-51c2-4ceb-a249-e6d672cfb310,7784,VICTORIA MXENGE,KHAYELITSHA,Western Cape,
562e7893-61fe-497d-ab20-89d0314d1c5f,7784,WASHINGTON PARK,KHAYELITSHA,Western Cape,
458dc09a-17ac-48ee-a125-a2e92d8e4950,7784,X SECTION SITE B,KHAYELITSHA,Western Cape,
