id,postal_code,area,city,province,aliases
8e6dff81-ef05-4e22-8657-ae7f5e479406,2191,BEVERLEY,FOURWAYS,Gauteng,
b57202e0-7da2-421f-8392-900e90457fc3,2191,DAINFERN,FOURWAYS,Gauteng,
2f1eefe4-0b12-4ad1-a058-43700fb4e086,2191,DAINFERN EXT 19,FOURWAYS,Gauteng,DAINFERN UIT 19
9564c886-30ad-4fe1-8773-b3f64c168c03,2191,DAINFERN EXT 34,FOURWAYS,Gauteng,DAINFERN UIT 34
fc0f1040-27ef-4f89-8ed0-c599688826e0,2174,DAINFERN NORTH,FOURWAYS,Gauteng,DAINFERN-NOORD
5ac0bfc6-f480-429d-aced-bbd3897ca7a2,2191,DAINFERN RIDGE,FOURWAYS,Gauteng,DAINFERNRIF
21358ce1-f0ff-4b02-942c-be92d0837aab,2191,DAINFERN VALLEY,FOURWAYS,Gauteng,DAINFERNVALLEI
d86ffb9b-4305-45a9-9468-a34787dce80c,2191,FERNRIDGE ESTATE,FOURWAYS,Gauteng,FERNRIDGE LANDGOED
693698cf-e39f-498e-95db-cbf83b00c148,2191,MAROELADAL,FOURWAYS,Gauteng,
9a0e3b1b-136b-4bb6-a30a-69759457137e,2191,MAROELADAL EXT 12,FOURWAYS,Gauteng,MAROELADAL UIT 12
73f5843d-f908-48df-a174-caf5ce6f7408,2191,MAROELADAL EXT 17,FOURWAYS,Gauteng,MAROELADAL UIT 17
a170bd51-073d-4a82-a4a7-e5ff0b7d3e08,2191,MAROELADAL EXT 19,FOURWAYS,Gauteng,MAROELADAL UIT 19
4de30382-7393-4a79-97e2-2ab76215b407,2191,MAROELADAL EXT 36,FOURWAYS,Gauteng,MAROELADAL UIT 36
decc712d-a7f3-4c30-b9c1-779d02956d36,2191,MAROELADAL EXT 38,FOURWAYS,Gauteng,MAROELADAL UIT 38
c830039c-43d2-461f-aee4-c7047a6f57fc,2191,MAROELADAL EXT 39,FOURWAYS,Gauteng,MAROELADAL UIT 39
c3d295c8-3d84-46fd-9406-8c0741bd73b4,2191,MAROELADAL EXT 40,FOURWAYS,Gauteng,MAROELADAL UIT 40
e3ddf8d6-b63c-4318-a9ae-947fdbd04675,2191,MAROELADAL EXT 43,FOURWAYS,Gauteng,MAROELADAL UIT 43
876deada-cce3-4ee2-a58d-2e8ccdce72f3,2191,MAROELADAL EXT 8,FOURWAYS,Gauteng,MAROELADAL UIT 8
b9b232e4-059a-4bd0-967e-2633b8179dd5,2191,NEEDWOOD,FOURWAYS,Gauteng,
f0035e62-39ff-4590-b171-479017a8e479,2191,NEEDWOOD EXT 4,FOURWAYS,Gauteng,NEEDWOOD UIT 4
6e788fae-3718-49b5-a2b6-def37c10d868,2191,NEEDWOOD EXT 8,FOURWAYS,Gauteng,NEEDWOOD UIT 8
b785ecf4-8b4d-4ac9-9ffa-e65e84cf85bf,2191,RIVERSANDS,FOURWAYS,Gauteng,
5358ee83-e1a4-4a19-8876-1b9a31d2bcf9,2191,RIVERSIDE VIEW,FOURWAYS,Gauteng,RIVERSIDESIG
8ef2e7a5-090d-4e94-a980-3454635c95eb,2191,RIVERSIDE VIEW EXT 30,FOURWAYS,Gauteng,RIVERSIDE VIEW UIT 30
249486da-9bb3-4e25-96ea-acabacf209d2,2191,RIVERSIDE VIEW EXT 31,FOURWAYS,Gauteng,RIVERSIDE VIEW UIT 31
1372f527-1375-428b-9740-aca877e77758,2191,RIVERSIDE VIEW EXT 33,FOURWAYS,Gauteng,RIVERSIDE VIEW UIT 33
049e1837-d9ab-43df-aa31-b69887fcdd43,2191,RIVERSIDE VIEW EXT 34,FOURWAYS,Gauteng,RIVERSIDE VIEW UIT 34
