id,postal_code,area,city,province,aliases
1ed3fd0a-e4f0-4a2f-b411-6abbfcd254c3,7395,BLUEWATER BAY,SALDANHA,Western Cape,BLOUWATERBAAI
e01cfae2-d551-41d5-beba-f868f1873757,7395,DIAZVILLE,SALDANHA,Western Cape,
99b38547-6152-4486-8642-a7f53afdf9e8,7395,HOPLAND,SALDANHA,Western Cape,
f1005e73-4a27-4ea1-809b-e6730c050fb0,7357,LANGEBAAN,SALDANHA,Western Cape,
58ec3b2f-6fd7-4032-98f6-cdf232e2493e,7395,MEERLAND,SALDANHA,Western Cape,
93ac7f3f-9847-4766-8121-8557b0bbcf0c,7395,MIDDELPOS,SALDANHA,Western Cape,
a5164dea-f029-4767-9a86-e522b231bccb,7395,MILNAVAIR,SALDANHA,Western Cape,
9cdb20a2-397c-41c3-a27d-74f7988ac053,7395,SALDANHA,SALDANHA,Western Cape,SALDANHA|SALDANHA BAY|SALDANHABAAI
74ec55b1-fe5e-4d52-967a-b8bd93f993f8,7395,SALDANHA BAY,SALDANHA,Western Cape,SALDANHABAAI|SALDANHA
6d858eb0-74bf-4e20-99ef-e5882c4df174,7395,SALDANHA RIDGE,SALDANHA,Western Cape,SALDANHA RIF
7be81988-c88c-4168-a60e-765406479c28,7382,SANDY POINT,SALDANHA,Western Cape,
7d1c6cd9-370f-48e1-9576-900e232bf5bf,7382,SHELLEY POINT,SALDANHA,Western Cape,
bf749829-d4c0-443b-b355-0550bf60115b,7395,WHITE CITY,SALDANHA,Western Cape,
